PDF Link,Download_Status,File_Size_KB,Error_Message,Downloaded_At
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153829,success,1241.3681640625,,2026-01-03 21:19:02.988178
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153474,success,1048.548828125,,2026-01-03 21:19:03.154875
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153850,success,1672.591796875,,2026-01-03 21:19:05.348765
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153925,success,3377.1787109375,,2026-01-03 21:19:08.234010
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153844,success,2126.3759765625,,2026-01-03 21:19:05.858365
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153929,success,3676.8408203125,,2026-01-03 21:19:11.093100
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153806,success,3554.09765625,,2026-01-03 21:19:12.055947
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153918,success,3079.435546875,,2026-01-03 21:19:11.675091
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153815,success,9388.375,,2026-01-03 21:19:18.356682
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153846,success,1903.5693359375,,2026-01-03 21:19:12.622346
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153834,success,2332.4677734375,,2026-01-03 21:19:15.573601
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153916,success,6219.9912109375,,2026-01-03 21:19:22.909897
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153836,success,2515.0947265625,,2026-01-03 21:19:16.966238
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153854,success,3130.228515625,,2026-01-03 21:19:16.889957
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153936,success,2816.91015625,,2026-01-03 21:19:22.682182
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153937,success,2185.244140625,,2026-01-03 21:19:22.215627
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153853,success,1465.3173828125,,2026-01-03 21:19:21.863271
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153943,success,3598.5361328125,,2026-01-03 21:19:23.093555
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153928,success,2147.486328125,,2026-01-03 21:19:26.580911
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153946,success,1028.998046875,,2026-01-03 21:19:25.364154
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153832,success,1235.4072265625,,2026-01-03 21:19:26.346389
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153952,success,2814.900390625,,2026-01-03 21:19:29.447906
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153944,success,4408.505859375,,2026-01-03 21:19:29.780466
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153809,success,5749.939453125,,2026-01-03 21:19:35.664887
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153939,success,1433.5087890625,,2026-01-03 21:19:28.407877
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153839,success,5043.8671875,,2026-01-03 21:19:35.192629
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153923,success,3418.298828125,,2026-01-03 21:19:35.494993
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153845,success,2366.88671875,,2026-01-03 21:19:34.448124
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153920,success,2539.7978515625,,2026-01-03 21:19:36.021877
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11153818,success,2856.65234375,,2026-01-03 21:19:40.022286
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199315,success,2545.8876953125,,2026-01-03 21:19:42.139158
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11200003,success,2159.0361328125,,2026-01-03 21:19:40.237857
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199026,success,2077.42578125,,2026-01-03 21:19:41.262184
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199025,success,7471.1845703125,,2026-01-03 21:19:49.150835
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199345,success,2050.0869140625,,2026-01-03 21:19:44.934365
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199035,success,866.6064453125,,2026-01-03 21:19:42.837783
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199333,success,1460.828125,,2026-01-03 21:19:45.458452
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199322,success,3051.603515625,,2026-01-03 21:19:47.777167
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199319,success,1802.216796875,,2026-01-03 21:19:47.030291
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199024,success,5336.353515625,,2026-01-03 21:19:54.729934
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11199357,success,2114.4013671875,,2026-01-03 21:20:54.157256
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197472,success,1878.078125,,2026-01-03 21:20:53.864716
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197470,success,9029.556640625,,2026-01-03 21:21:03.389496
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197507,success,3658.2666015625,,2026-01-03 21:20:54.752117
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197539,success,3661.724609375,,2026-01-03 21:20:56.449680
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197537,success,2037.0634765625,,2026-01-03 21:20:58.960134
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197479,success,1400.9755859375,,2026-01-03 21:20:58.531001
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197540,success,1987.6669921875,,2026-01-03 21:21:00.456463
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197468,success,2201.0703125,,2026-01-03 21:21:02.086169
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197478,success,2235.7236328125,,2026-01-03 21:21:02.912644
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197504,success,4309.15625,,2026-01-03 21:21:10.232327
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197476,success,1919.0478515625,,2026-01-03 21:21:05.761029
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197491,success,4401.841796875,,2026-01-03 21:21:11.898090
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197477,success,1919.75390625,,2026-01-03 21:21:08.229710
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197533,success,1817.880859375,,2026-01-03 21:21:09.013253
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197544,success,1531.8818359375,,2026-01-03 21:21:09.571556
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196893,success,3692.1865234375,,2026-01-03 21:21:15.194050
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196894,success,2273.3935546875,,2026-01-03 21:21:14.983252
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196759,success,1594.61328125,,2026-01-03 21:21:13.626208
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196755,success,1385.318359375,,2026-01-03 21:21:12.303886
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196754,success,2442.3916015625,,2026-01-03 21:21:15.722226
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196756,success,1544.51953125,,2026-01-03 21:21:16.246066
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196937,success,2788.3662109375,,2026-01-03 21:21:20.281090
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196753,success,1069.5439453125,,2026-01-03 21:21:18.024590
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196757,success,7872.4052734375,,2026-01-03 21:21:28.874325
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196883,success,2400.1806640625,,2026-01-03 21:21:23.744342
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196758,success,2656.3740234375,,2026-01-03 21:21:22.010525
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196916,success,1589.2294921875,,2026-01-03 21:21:22.272728
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196069,success,2151.44921875,,2026-01-03 21:21:25.513530
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195136,success,2884.7216796875,,2026-01-03 21:21:27.059493
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195073,success,4782.1884765625,,2026-01-03 21:21:31.253992
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195085,success,1288.1015625,,2026-01-03 21:21:28.619250
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195093,success,7819.3701171875,,2026-01-03 21:21:38.388339
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195075,success,3210.8642578125,,2026-01-03 21:21:36.197789
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195078,success,889.060546875,,2026-01-03 21:21:32.226180
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195103,success,1519.80078125,,2026-01-03 21:21:33.639761
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195080,success,24754.515625,,2026-01-03 21:22:07.120317
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195143,success,2351.6826171875,,2026-01-03 21:21:37.597764
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195123,success,1516.140625,,2026-01-03 21:21:38.466179
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195121,success,3362.9990234375,,2026-01-03 21:21:43.692429
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195072,success,4727.9892578125,,2026-01-03 21:21:46.365041
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195144,success,1686.4111328125,,2026-01-03 21:21:41.947242
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195149,success,3631.7490234375,,2026-01-03 21:21:46.909606
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195152,success,1415.4521484375,,2026-01-03 21:21:45.845781
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195176,success,3129.9052734375,,2026-01-03 21:21:49.540836
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195089,success,5061.423828125,,2026-01-03 21:21:55.337935
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195138,success,2893.55078125,,2026-01-03 21:21:51.912260
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195074,success,5355.2216796875,,2026-01-03 21:21:56.222534
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195133,success,9743.2314453125,,2026-01-03 21:22:12.635255
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195146,success,2811.2216796875,,2026-01-03 21:21:58.436832
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195079,success,1528.720703125,,2026-01-03 21:21:59.348114
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195082,success,2786.99609375,,2026-01-03 21:22:01.083976
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195154,success,3756.16796875,,2026-01-03 21:22:06.313994
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195111,success,2350.2841796875,,2026-01-03 21:22:05.239460
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195117,success,4099.98046875,,2026-01-03 21:22:08.191343
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11195081,success,7177.6064453125,,2026-01-03 21:22:18.693064
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192289,success,1885.033203125,,2026-01-03 21:22:11.309262
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193756,success,1547.99609375,,2026-01-03 21:22:11.017569
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194211,success,2342.5380859375,,2026-01-03 21:22:11.474232
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194186,success,26282.3720703125,,2026-01-03 21:22:50.858151
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192270,success,1404.8076171875,,2026-01-03 21:22:13.419879
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193833,success,1760.220703125,,2026-01-03 21:22:15.235730
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193840,success,1397.7080078125,,2026-01-03 21:22:16.343347
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194231,success,2964.6484375,,2026-01-03 21:22:17.299280
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194145,success,2427.80078125,,2026-01-03 21:22:20.452731
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194128,success,1337.0537109375,,2026-01-03 21:22:19.862558
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192493,success,4190.1533203125,,2026-01-03 21:22:24.947044
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192307,success,11207.4375,,2026-01-03 21:22:36.843714
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194146,success,2805.361328125,,2026-01-03 21:22:26.250708
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193766,success,6372.9130859375,,2026-01-03 21:22:31.967405
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193830,success,1818.1005859375,,2026-01-03 21:22:30.201631
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192521,success,2209.537109375,,2026-01-03 21:22:30.944943
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192266,success,2713.408203125,,2026-01-03 21:22:38.139104
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193757,success,3089.361328125,,2026-01-03 21:22:38.076187
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193841,success,2714.4130859375,,2026-01-03 21:22:36.628965
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11186814,success,4381.765625,,2026-01-03 21:22:44.357977
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194185,success,7506.6103515625,,2026-01-03 21:22:48.892307
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194242,success,6399.4140625,,2026-01-03 21:22:50.216087
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193759,success,1365.4892578125,,2026-01-03 21:22:40.677263
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193832,success,2339.16796875,,2026-01-03 21:22:45.922427
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193843,success,5347.5625,,2026-01-03 21:22:57.569229
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11187339,success,3413.21484375,,2026-01-03 21:22:53.587172
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193825,success,3613.369140625,,2026-01-03 21:22:54.917707
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194156,success,1089.2919921875,,2026-01-03 21:22:51.976273
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193762,success,2559.744140625,,2026-01-03 21:22:55.959936
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193675,success,2791.890625,,2026-01-03 21:22:57.195299
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193835,success,4294.908203125,,2026-01-03 21:23:02.256265
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194149,success,2074.990234375,,2026-01-03 21:22:59.867340
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11192524,success,4015.9111328125,,2026-01-03 21:23:04.143213
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193818,success,4319.822265625,,2026-01-03 21:23:04.350360
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979851,success,1088.8134765625,,2026-01-03 21:23:00.674101
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979932,success,3238.853515625,,2026-01-03 21:23:06.287498
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979911,success,1509.984375,,2026-01-03 21:23:03.109827
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979852,success,1349.6318359375,,2026-01-03 21:23:05.940432
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10980002,success,3619.7802734375,,2026-01-03 21:23:09.820455
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979942,success,5585.6767578125,,2026-01-03 21:23:12.463232
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979339,success,1753.4453125,,2026-01-03 21:23:07.254116
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979306,success,1497.0029296875,,2026-01-03 21:23:10.280479
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978010,success,2173.1376953125,,2026-01-03 21:23:10.885058
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979298,success,2488.53515625,,2026-01-03 21:23:15.393704
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979328,success,6767.607421875,,2026-01-03 21:23:20.605209
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979302,success,3161.7763671875,,2026-01-03 21:23:16.934650
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978853,success,2208.3818359375,,2026-01-03 21:23:14.908613
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978842,success,3666.83984375,,2026-01-03 21:23:18.647372
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978038,success,2404.4482421875,,2026-01-03 21:23:19.776350
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979300,success,3241.9736328125,,2026-01-03 21:23:21.657801
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978014,success,2386.23828125,,2026-01-03 21:23:22.310872
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977947,success,7681.5556640625,,2026-01-03 21:23:28.840553
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978019,success,1633.61328125,,2026-01-03 21:23:23.549513
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978036,success,6870.2734375,,2026-01-03 21:23:30.636598
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978011,success,1720.880859375,,2026-01-03 21:23:25.925989
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977949,success,4836.4072265625,,2026-01-03 21:23:32.151216
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978040,success,5441.1328125,,2026-01-03 21:23:33.720972
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978024,success,2056.076171875,,2026-01-03 21:23:31.266492
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979338,success,3590.908203125,,2026-01-03 21:23:35.055212
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977985,success,1600.146484375,,2026-01-03 21:23:34.248849
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979253,success,2076.294921875,,2026-01-03 21:23:36.353891
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978003,success,1795.7373046875,,2026-01-03 21:23:36.326984
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978031,success,4445.806640625,,2026-01-03 21:23:41.409620
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977950,success,4149.455078125,,2026-01-03 21:23:39.704455
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978844,success,1539.3623046875,,2026-01-03 21:23:39.111471
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977983,success,1802.1259765625,,2026-01-03 21:23:40.627151
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979335,success,7939.7734375,,2026-01-03 21:23:49.025025
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979326,success,1576.6865234375,,2026-01-03 21:23:42.096942
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979327,success,2257.6484375,,2026-01-03 21:23:45.251281
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979381,success,1769.17578125,,2026-01-03 21:23:44.416167
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977841,success,2369.2431640625,,2026-01-03 21:23:45.077999
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978849,success,5249.8984375,,2026-01-03 21:23:53.640218
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977958,success,2767.4609375,,2026-01-03 21:23:50.787006
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978848,success,2973.0810546875,,2026-01-03 21:23:51.351864
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977999,success,1767.5654296875,,2026-01-03 21:23:47.696341
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977952,success,5117.025390625,,2026-01-03 21:23:56.321507
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979348,success,5155.2978515625,,2026-01-03 21:23:57.322888
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978022,success,5528.9189453125,,2026-01-03 21:24:03.280370
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10979355,success,2799.728515625,,2026-01-03 21:23:56.864169
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978851,success,6133.9970703125,,2026-01-03 21:24:07.366996
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978845,success,1899.2177734375,,2026-01-03 21:24:00.883764
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10978033,success,4284.2451171875,,2026-01-03 21:24:04.880258
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976681,success,3233.6357421875,,2026-01-03 21:24:03.211117
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976646,success,2343.8681640625,,2026-01-03 21:24:05.535213
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976669,success,16226.302734375,,2026-01-03 21:24:24.211921
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976688,success,2829.7099609375,,2026-01-03 21:24:09.494020
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977009,success,1761.9765625,,2026-01-03 21:24:07.875299
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977006,success,2310.669921875,,2026-01-03 21:24:11.672702
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976674,success,1915.3681640625,,2026-01-03 21:24:12.061453
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976638,success,1829.21484375,,2026-01-03 21:24:11.758622
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976640,success,3455.3134765625,,2026-01-03 21:24:15.209253
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976643,success,2847.6201171875,,2026-01-03 21:24:16.988790
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976702,success,848.34375,,2026-01-03 21:24:14.326660
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976639,success,1422.2041015625,,2026-01-03 21:24:14.492075
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976652,success,6120.3603515625,,2026-01-03 21:24:24.468306
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976711,success,5173.94921875,,2026-01-03 21:24:22.930944
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976644,success,3350.7939453125,,2026-01-03 21:24:20.365609
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976676,success,2011.546875,,2026-01-03 21:24:20.254657
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976718,success,1366.4345703125,,2026-01-03 21:24:22.699501
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976655,success,1886.904296875,,2026-01-03 21:24:24.418220
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976673,success,3347.576171875,,2026-01-03 21:24:30.484142
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976645,success,2197.7412109375,,2026-01-03 21:24:26.925464
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976719,success,4096.6064453125,,2026-01-03 21:24:29.963587
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976726,success,1262.03125,,2026-01-03 21:24:27.632260
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10977794,success,2038.916015625,,2026-01-03 21:24:27.112468
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976700,success,1428.5546875,,2026-01-03 21:24:29.159120
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976713,success,1762.0830078125,,2026-01-03 21:24:31.003631
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976641,success,12410.4404296875,,2026-01-03 21:24:43.321914
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976648,success,2082.6201171875,,2026-01-03 21:24:33.626860
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976637,success,2549.3525390625,,2026-01-03 21:24:35.968458
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975790,success,1132.8857421875,,2026-01-03 21:24:33.921593
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975753,success,4318.08984375,,2026-01-03 21:24:38.679321
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975776,success,1659.208984375,,2026-01-03 21:24:37.313693
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975285,success,4631.115234375,,2026-01-03 21:24:42.561405
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975780,success,3901.2421875,,2026-01-03 21:24:44.464695
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975788,success,2844.0439453125,,2026-01-03 21:24:43.125511
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975747,success,1801.66796875,,2026-01-03 21:24:41.712645
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10976356,success,4161.748046875,,2026-01-03 21:24:48.938063
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975760,success,3442.7021484375,,2026-01-03 21:24:49.366765
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975756,success,3369.2431640625,,2026-01-03 21:24:49.095358
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975752,success,3200.7275390625,,2026-01-03 21:24:49.901369
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975762,success,4439.9833984375,,2026-01-03 21:24:51.146253
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975759,success,2050.3408203125,,2026-01-03 21:24:54.276028
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975817,success,1518.859375,,2026-01-03 21:24:53.264622
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975286,success,2765.177734375,,2026-01-03 21:24:56.402632
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975781,success,7095.705078125,,2026-01-03 21:25:05.341442
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975745,success,7721.7666015625,,2026-01-03 21:25:08.259620
